id,side,avg_bg,bg_type,corner_std,bg_path,counterfactual_ring_median,counterfactual_bg_type,error
755565,rev,30.750388662615155,dark,21.904921821362432,dark_fallback,86.0,dark,
755566,obv,32.53907749884566,dark,21.6698384857848,dark_fallback,86.0,dark,
755566,rev,33.58858888176062,dark,21.904921821362432,dark_fallback,86.0,dark,
755568,obv,31.229926891037383,dark,21.6698384857848,dark_fallback,86.0,dark,
755568,rev,30.92327217347161,dark,21.904921821362432,dark_fallback,86.0,dark,
755569,obv,30.452865452978564,dark,21.6698384857848,dark_fallback,86.0,dark,
755569,rev,31.65764997940786,dark,21.904921821362432,dark_fallback,86.0,dark,
755567,obv,33.6336624820126,dark,21.6698384857848,dark_fallback,86.0,dark,
755567,rev,33.763308665552636,dark,21.904921821362432,dark_fallback,86.0,dark,
755570,obv,96.0,mixed,21.6698384857848,mixed_fallback,,,
755570,rev,34.487288982119665,dark,21.904921821362432,dark_fallback,86.0,dark,
755571,obv,32.405388036732,dark,21.6698384857848,dark_fallback,86.0,dark,
755571,rev,33.63983831393051,dark,21.904921821362432,dark_fallback,86.0,dark,
755573,obv,32.72370829710311,dark,21.6698384857848,dark_fallback,86.0,dark,
755573,rev,31.764599812468443,dark,21.904921821362432,dark_fallback,86.0,dark,
755574,obv,29.71832895428271,dark,21.6698384857848,dark_fallback,86.0,dark,
755574,rev,96.0,mixed,21.904921821362432,mixed_fallback,,,
755572,obv,32.97496210762591,dark,21.6698384857848,dark_fallback,86.0,dark,
755572,rev,32.37809928241009,dark,21.904921821362432,dark_fallback,86.0,dark,
755575,obv,30.684168515968317,dark,21.6698384857848,dark_fallback,86.0,dark,
755575,rev,31.026458765003007,dark,21.904921821362432,dark_fallback,86.0,dark,
755576,obv,32.328594297911266,dark,21.6698384857848,dark_fallback,86.0,dark,
755576,rev,31.290474407117625,dark,21.904921821362432,dark_fallback,86.0,dark,
755578,obv,32.45931131269577,dark,21.6698384857848,dark_fallback,86.0,dark,
755578,rev,32.28065992978461,dark,21.904921821362432,dark_fallback,86.0,dark,
755577,obv,29.205945268127167,dark,21.6698384857848,dark_fallback,86.0,dark,
755577,rev,30.07397589663364,dark,21.904921821362432,dark_fallback,86.0,dark,
755579,obv,33.20769892856083,dark,21.6698384857848,dark_fallback,86.0,dark,
755579,rev,31.641861302912037,dark,21.904921821362432,dark_fallback,86.0,dark,
755580,obv,29.7806063528725,dark,21.6698384857848,dark_fallback,86.0,dark,
755580,rev,29.469414614829137,dark,21.904921821362432,dark_fallback,86.0,dark,
755583,obv,32.98831374098587,dark,21.6698384857848,dark_fallback,86.0,dark,
755583,rev,32.575377991902,dark,21.904921821362432,dark_fallback,86.0,dark,
755582,obv,96.0,mixed,21.6698384857848,mixed_fallback,,,
755582,rev,96.0,mixed,21.904921821362432,mixed_fallback,,,
755584,obv,31.891964161918406,dark,21.6698384857848,dark_fallback,86.0,dark,
755584,rev,31.334316768025385,dark,21.904921821362432,dark_fallback,86.0,dark,
755581,obv,32.265468673291466,dark,21.6698384857848,dark_fallback,86.0,dark,
755581,rev,31.689256656804734,dark,21.904921821362432,dark_fallback,86.0,dark,
755585,obv,32.8331325440771,dark,21.6698384857848,dark_fallback,86.0,dark,
755585,rev,33.48145807284868,dark,21.904921821362432,dark_fallback,86.0,dark,
755586,obv,30.32941884974405,dark,21.6698384857848,dark_fallback,86.0,dark,
755586,rev,30.185655313161924,dark,21.904921821362432,dark_fallback,86.0,dark,
755587,obv,29.55358757196555,dark,21.6698384857848,dark_fallback,86.0,dark,
755587,rev,29.919838409711765,dark,21.904921821362432,dark_fallback,86.0,dark,
755588,obv,30.50620981238439,dark,21.6698384857848,dark_fallback,86.0,dark,
755588,rev,30.22967220093657,dark,21.904921821362432,dark_fallback,86.0,dark,
755589,obv,31.03962393672586,dark,21.6698384857848,dark_fallback,86.0,dark,
755589,rev,30.80645851893288,dark,21.904921821362432,dark_fallback,86.0,dark,
755590,obv,32.56365909942128,dark,21.6698384857848,dark_fallback,86.0,dark,
755590,rev,32.95260897911468,dark,21.904921821362432,dark_fallback,86.0,dark,
755591,obv,30.233187789457745,dark,21.6698384857848,dark_fallback,86.0,dark,
755591,rev,31.041278846437965,dark,21.904921821362432,dark_fallback,86.0,dark,
755592,obv,32.856954725035195,dark,21.6698384857848,dark_fallback,86.0,dark,
755592,rev,32.187321169781875,dark,21.904921821362432,dark_fallback,86.0,dark,
755594,obv,30.185284914982677,dark,21.6698384857848,dark_fallback,86.0,dark,
755594,rev,32.36350104197678,dark,21.904921821362432,dark_fallback,86.0,dark,
755593,obv,30.383918330461725,dark,21.6698384857848,dark_fallback,86.0,dark,
755593,rev,31.038506935160974,dark,21.904921821362432,dark_fallback,86.0,dark,
755596,obv,36.02127127322759,dark,21.6698384857848,dark_fallback,86.0,dark,
755596,rev,34.00510875239255,dark,21.904921821362432,dark_fallback,86.0,dark,
755595,obv,32.52203969616565,dark,21.6698384857848,dark_fallback,86.0,dark,
755595,rev,32.690093482003505,dark,21.904921821362432,dark_fallback,86.0,dark,
755598,obv,30.949502742046388,dark,21.6698384857848,dark_fallback,86.0,dark,
755598,rev,29.930984974958264,dark,21.904921821362432,dark_fallback,86.0,dark,
755597,obv,29.56845841490406,dark,21.6698384857848,dark_fallback,86.0,dark,
755597,rev,28.64864569888391,dark,21.904921821362432,dark_fallback,86.0,dark,
755600,obv,31.225468624067325,dark,21.6698384857848,dark_fallback,86.0,dark,
755600,rev,32.85263081289571,dark,21.904921821362432,dark_fallback,86.0,dark,
755599,obv,30.55767980441149,dark,21.6698384857848,dark_fallback,86.0,dark,
755599,rev,29.838886802117123,dark,21.904921821362432,dark_fallback,86.0,dark,
755601,obv,28.923736056008014,dark,21.6698384857848,dark_fallback,86.0,dark,
755601,rev,28.624247021838777,dark,21.904921821362432,dark_fallback,86.0,dark,
755602,obv,30.399987877318463,dark,21.6698384857848,dark_fallback,86.0,dark,
755602,rev,30.50940523578464,dark,21.904921821362432,dark_fallback,86.0,dark,
755604,obv,96.0,mixed,21.6698384857848,mixed_fallback,,,
755604,rev,96.0,mixed,21.904921821362432,mixed_fallback,,,
755605,obv,29.259529999415786,dark,21.6698384857848,dark_fallback,86.0,dark,
755605,rev,28.772137595954888,dark,21.904921821362432,dark_fallback,86.0,dark,
755603,obv,29.960348280814287,dark,21.6698384857848,dark_fallback,86.0,dark,
755603,rev,27.834526329939173,dark,21.904921821362432,dark_fallback,86.0,dark,
755606,obv,33.43530402340824,dark,21.6698384857848,dark_fallback,86.0,dark,
755606,rev,33.08904822342659,dark,21.904921821362432,dark_fallback,86.0,dark,
755607,obv,27.665938212317702,dark,21.6698384857848,dark_fallback,86.0,dark,
755607,rev,27.621493228810394,dark,21.904921821362432,dark_fallback,86.0,dark,
755609,obv,30.29773131115027,dark,21.6698384857848,dark_fallback,86.0,dark,
755609,rev,30.410300895269376,dark,21.904921821362432,dark_fallback,86.0,dark,
755610,obv,31.337267467324406,dark,21.6698384857848,dark_fallback,86.0,dark,
755610,rev,30.42277328640073,dark,21.904921821362432,dark_fallback,86.0,dark,
755608,obv,31.107357437293704,dark,21.6698384857848,dark_fallback,86.0,dark,
755608,rev,31.803152300817263,dark,21.904921821362432,dark_fallback,86.0,dark,
755611,obv,29.68961339027447,dark,21.6698384857848,dark_fallback,86.0,dark,
755611,rev,30.471303241121415,dark,21.904921821362432,dark_fallback,86.0,dark,
755612,obv,96.0,mixed,21.6698384857848,mixed_fallback,,,
755612,rev,96.0,mixed,21.904921821362432,mixed_fallback,,,
755614,obv,213.58370795225545,light,21.6698384857848,light_fallback,,,
755614,rev,214.45752876957727,light,21.904921821362432,light_fallback,,,
755615,obv,33.09134225335789,dark,21.6698384857848,dark_fallback,86.0,dark,
755615,rev,33.49004202081461,dark,21.904921821362432,dark_fallback,86.0,dark,
755613,obv,96.0,mixed,21.6698384857848,mixed_fallback,,,
755613,rev,214.49195220466066,light,21.904921821362432,light_fallback,,,
755616,obv,96.0,mixed,21.6698384857848,mixed_fallback,,,
755616,rev,96.0,mixed,21.904921821362432,mixed_fallback,,,
755617,obv,215.65926795045482,light,21.6698384857848,light_fallback,,,
755617,rev,218.32788049525342,light,21.904921821362432,light_fallback,,,
755619,obv,225.1028791565288,light,21.6698384857848,light_fallback,,,
755619,rev,223.36936833186638,light,21.904921821362432,light_fallback,,,
755618,obv,213.79227151400963,light,21.6698384857848,light_fallback,,,
755618,rev,213.23854672061123,light,21.904921821362432,light_fallback,,,
755620,obv,29.764492384324605,dark,21.6698384857848,dark_fallback,86.0,dark,
755620,rev,31.400790866764464,dark,21.904921821362432,dark_fallback,86.0,dark,
755621,obv,32.68727725511898,dark,21.6698384857848,dark_fallback,86.0,dark,
755621,rev,31.67774106258352,dark,21.904921821362432,dark_fallback,86.0,dark,
755624,obv,27.23623588246918,dark,21.6698384857848,dark_fallback,86.0,dark,
755624,rev,31.177167560643664,dark,21.904921821362432,dark_fallback,86.0,dark,
755625,obv,31.857708658684714,dark,21.6698384857848,dark_fallback,86.0,dark,
755625,rev,34.03131614916599,dark,21.904921821362432,dark_fallback,86.0,dark,
755626,obv,33.012375969521585,dark,21.6698384857848,dark_fallback,86.0,dark,
755626,rev,31.424123547522097,dark,21.904921821362432,dark_fallback,86.0,dark,
755622,obv,29.639151575356344,dark,21.6698384857848,dark_fallback,86.0,dark,
755622,rev,27.879531557333202,dark,21.904921821362432,dark_fallback,86.0,dark,
755627,obv,29.973546027023968,dark,21.6698384857848,dark_fallback,86.0,dark,
755627,rev,30.572328962607546,dark,21.904921821362432,dark_fallback,86.0,dark,
755628,obv,29.142939843125745,dark,21.6698384857848,dark_fallback,86.0,dark,
755628,rev,31.287420408907487,dark,21.904921821362432,dark_fallback,86.0,dark,
755631,obv,32.53408492540336,dark,21.6698384857848,dark_fallback,86.0,dark,
755631,rev,32.14494168971515,dark,21.904921821362432,dark_fallback,86.0,dark,
755630,obv,31.643862068965518,dark,21.6698384857848,dark_fallback,86.0,dark,
755630,rev,30.866008520640516,dark,21.904921821362432,dark_fallback,86.0,dark,
755632,obv,31.53796515191314,dark,21.6698384857848,dark_fallback,86.0,dark,
755632,rev,31.72368665204056,dark,21.904921821362432,dark_fallback,86.0,dark,
755634,obv,33.006657679488555,dark,21.6698384857848,dark_fallback,86.0,dark,
755634,rev,32.71702490748375,dark,21.904921821362432,dark_fallback,86.0,dark,
755636,obv,31.659921422620823,dark,21.6698384857848,dark_fallback,86.0,dark,
755636,rev,32.628464310866235,dark,21.904921821362432,dark_fallback,86.0,dark,
755637,obv,30.752001015277298,dark,21.6698384857848,dark_fallback,86.0,dark,
755637,rev,31.289585128933822,dark,21.904921821362432,dark_fallback,86.0,dark,
755638,obv,29.53972571006945,dark,21.6698384857848,dark_fallback,86.0,dark,
755638,rev,30.047472768931645,dark,21.904921821362432,dark_fallback,86.0,dark,
755635,obv,30.532309762878747,dark,21.6698384857848,dark_fallback,86.0,dark,
755635,rev,30.9397835548759,dark,21.904921821362432,dark_fallback,86.0,dark,
755639,obv,30.589161488628672,dark,21.6698384857848,dark_fallback,86.0,dark,
755639,rev,31.151905495268533,dark,21.904921821362432,dark_fallback,86.0,dark,
755640,obv,31.856749840774533,dark,21.6698384857848,dark_fallback,86.0,dark,
755640,rev,30.801532461476505,dark,21.904921821362432,dark_fallback,86.0,dark,
755642,obv,31.732068828721612,dark,21.6698384857848,dark_fallback,86.0,dark,
755642,rev,31.66404921476443,dark,21.904921821362432,dark_fallback,86.0,dark,
755643,obv,30.124451024546822,dark,21.6698384857848,dark_fallback,86.0,dark,
755643,rev,30.817872948866345,dark,21.904921821362432,dark_fallback,86.0,dark,
755641,obv,29.84517299028081,dark,21.6698384857848,dark_fallback,86.0,dark,
755641,rev,29.928068923327896,dark,21.904921821362432,dark_fallback,86.0,dark,
755644,obv,33.40245482715602,dark,21.6698384857848,dark_fallback,86.0,dark,
755644,rev,32.42104893216383,dark,21.904921821362432,dark_fallback,86.0,dark,
755645,obv,31.229503472254503,dark,21.6698384857848,dark_fallback,86.0,dark,
755645,rev,31.08096531359933,dark,21.904921821362432,dark_fallback,86.0,dark,
755654,obv,214.72827232151408,light,21.6698384857848,light_fallback,,,
755654,rev,213.9890365912496,light,21.904921821362432,light_fallback,,,
755656,obv,29.16355020491803,dark,21.6698384857848,dark_fallback,86.0,dark,
755656,rev,34.01492280633183,dark,21.904921821362432,dark_fallback,86.0,dark,
755657,obv,33.78401683045621,dark,21.6698384857848,dark_fallback,86.0,dark,
755657,rev,33.783548251531705,dark,21.904921821362432,dark_fallback,86.0,dark,
755653,obv,29.455887430939228,dark,21.6698384857848,dark_fallback,86.0,dark,
755653,rev,29.653479058788214,dark,21.904921821362432,dark_fallback,86.0,dark,
755658,obv,32.689552133037274,dark,21.6698384857848,dark_fallback,86.0,dark,
755658,rev,30.393346049771548,dark,21.904921821362432,dark_fallback,86.0,dark,
755659,obv,30.91075081712794,dark,21.6698384857848,dark_fallback,86.0,dark,
755659,rev,29.594963505146186,dark,21.904921821362432,dark_fallback,86.0,dark,
755661,obv,31.413262989808537,dark,21.6698384857848,dark_fallback,86.0,dark,
755661,rev,30.646413983661702,dark,21.904921821362432,dark_fallback,86.0,dark,
755669,obv,33.5644358366349,dark,21.6698384857848,dark_fallback,86.0,dark,
755669,rev,32.98607960164276,dark,21.904921821362432,dark_fallback,86.0,dark,
755670,obv,33.051569586437715,dark,21.6698384857848,dark_fallback,86.0,dark,
755670,rev,30.436376006967123,dark,21.904921821362432,dark_fallback,86.0,dark,
755673,obv,30.692388620805747,dark,21.6698384857848,dark_fallback,86.0,dark,
755673,rev,31.154230153112543,dark,21.904921821362432,dark_fallback,86.0,dark,
755660,obv,96.0,mixed,21.6698384857848,mixed_fallback,,,
755660,rev,96.0,mixed,21.904921821362432,mixed_fallback,,,
755675,obv,32.977282505247516,dark,21.6698384857848,dark_fallback,86.0,dark,
755675,rev,32.263771860839604,dark,21.904921821362432,dark_fallback,86.0,dark,
755676,obv,31.479449419710605,dark,21.6698384857848,dark_fallback,86.0,dark,
755676,rev,32.7762797481413,dark,21.904921821362432,dark_fallback,86.0,dark,
755679,obv,31.37906056417854,dark,21.6698384857848,dark_fallback,86.0,dark,
755679,rev,30.840605742824067,dark,21.904921821362432,dark_fallback,86.0,dark,
755678,obv,33.65444782168186,dark,21.6698384857848,dark_fallback,86.0,dark,
755678,rev,31.57983800273502,dark,21.904921821362432,dark_fallback,86.0,dark,
755677,obv,32.7528351179306,dark,21.6698384857848,dark_fallback,86.0,dark,
755677,rev,32.315454531728896,dark,21.904921821362432,dark_fallback,86.0,dark,
755680,obv,32.671340723305235,dark,21.6698384857848,dark_fallback,86.0,dark,
755680,rev,33.74324814411854,dark,21.904921821362432,dark_fallback,86.0,dark,
755681,obv,32.92502268190891,dark,21.6698384857848,dark_fallback,86.0,dark,
755681,rev,32.06282674211206,dark,21.904921821362432,dark_fallback,86.0,dark,
755683,obv,33.75048872726031,dark,21.6698384857848,dark_fallback,86.0,dark,
755683,rev,34.19563887798,dark,21.904921821362432,dark_fallback,86.0,dark,
755684,obv,30.776315015297715,dark,21.6698384857848,dark_fallback,86.0,dark,
755684,rev,31.66204396176107,dark,21.904921821362432,dark_fallback,86.0,dark,
755682,obv,32.928514847245715,dark,21.6698384857848,dark_fallback,86.0,dark,
755682,rev,33.26617207470503,dark,21.904921821362432,dark_fallback,86.0,dark,
755687,obv,31.562533460580525,dark,21.6698384857848,dark_fallback,86.0,dark,
755687,rev,31.71816287505252,dark,21.904921821362432,dark_fallback,86.0,dark,
755688,obv,32.326777066493854,dark,21.6698384857848,dark_fallback,86.0,dark,
755688,rev,32.1000257083046,dark,21.904921821362432,dark_fallback,86.0,dark,
755690,obv,29.231141054995568,dark,21.6698384857848,dark_fallback,86.0,dark,
755690,rev,31.03125,dark,21.904921821362432,dark_fallback,86.0,dark,
755691,obv,35.18681909885676,dark,21.6698384857848,dark_fallback,86.0,dark,
755691,rev,35.220546082818785,dark,21.904921821362432,dark_fallback,86.0,dark,
755689,obv,30.28456733572083,dark,21.6698384857848,dark_fallback,86.0,dark,
755689,rev,32.16496463354331,dark,21.904921821362432,dark_fallback,86.0,dark,
755692,obv,32.701257250251125,dark,21.6698384857848,dark_fallback,86.0,dark,
755692,rev,33.08265571195554,dark,21.904921821362432,dark_fallback,86.0,dark,
755707,obv,32.6031140714646,dark,21.6698384857848,dark_fallback,86.0,dark,
755707,rev,31.34644158833685,dark,21.904921821362432,dark_fallback,86.0,dark,
755710,obv,251.19197800509264,light,69.1463513137172,light_fallback,,,
755710,rev,248.75702651208547,light,56.513729305364365,light_fallback,,,
755709,obv,35.10574450186276,dark,21.6698384857848,dark_fallback,86.0,dark,
755709,rev,96.0,mixed,21.904921821362432,mixed_fallback,,,
755708,obv,32.40495679484467,dark,21.6698384857848,dark_fallback,86.0,dark,
755708,rev,31.07569534443226,dark,21.904921821362432,dark_fallback,86.0,dark,
755711,obv,96.0,mixed,21.6698384857848,mixed_fallback,,,
755711,rev,29.461583496753804,dark,21.904921821362432,dark_fallback,86.0,dark,
755712,obv,33.97009870875988,dark,21.6698384857848,dark_fallback,86.0,dark,
755712,rev,33.438891683331086,dark,21.904921821362432,dark_fallback,86.0,dark,
755713,obv,34.015272691941,dark,21.6698384857848,dark_fallback,86.0,dark,
755713,rev,34.26208701991583,dark,21.904921821362432,dark_fallback,86.0,dark,
