id,side,polarity,avg_bg,backdrop_ring_mean,corner_path_trusted,contour_idx,mechanism,cost_tier,hole_frac,largest_hole_frac,n_holes,area_frac_frame,circularity,area_ratio,geo_conf,edge_support,enc_r,roi_px,touches_border,max_dip_run_deg,max_spike_run_deg,n_spike_runs,cv_r,solidity,roi_px_,deficit_frac_bglike,deficit_frac_darker,blob_mean,deficit_mean
755526,obv,BIN,31.04,78.94,False,83,low_contrast_coastline,expensive,0.2367,0.0425,37,0.26012,0.2299,0.7866,0.6284,0.9996,476.8,1193292,False,0.0,0.0,0,0.0544,0.9176,1193292,0.1368,0.0391,118.9278,72.6107
755526,rev,BIN,31.95,78.95,False,42,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00118,0.0705,0.1929,0.3262,0.0182,64.7,15402,False,78.0,103.0,4,0.6115,0.3748,15402,0.0231,0.0,86.2915,79.5029
755526,rev,BIN,31.95,78.95,False,49,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00107,0.0877,0.1509,0.3002,0.0,69.8,15200,False,113.0,75.0,4,0.516,0.3126,15200,0.0194,0.0,86.4303,78.5048
755526,rev,BIN,31.95,78.95,False,88,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.0653,0.0305,0.3806,1.0,64.0,11978,False,160.0,61.0,2,3.416,0.428,11978,0.001,0.0,122.4177,98.3071
755526,rev,BIN,31.95,78.95,False,92,low_contrast_coastline,expensive,0.1927,0.0308,33,0.28049,0.3745,0.8101,0.5863,0.9997,487.9,1209012,False,0.0,0.0,0,0.0571,0.964,1209012,0.2026,0.0667,122.2086,61.6379
755527,obv,BIN,32.23,78.94,False,31,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00023,0.1119,0.0685,0.2789,1.0,48.0,4140,False,124.0,94.0,2,1.6381,0.4444,4140,0.3799,0.2832,60.2191,35.8555
755527,obv,BIN,32.23,78.94,False,37,attached_artifact,cheap,0.0131,0.0,0,0.00529,0.1384,0.1587,0.3182,0.0,151.4,71656,False,105.0,58.0,4,0.6425,0.5832,71656,0.1393,0.0645,64.2559,58.4652
755527,obv,BIN,32.23,78.94,False,66,attached_artifact,cheap,0.0,0.0,0,0.00608,0.1391,0.2562,0.4066,0.0,127.8,54120,False,88.0,60.0,4,0.4085,0.6693,54120,0.1092,0.0312,75.6653,66.5012
755527,obv,BIN,32.23,78.94,False,72,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00023,0.1653,0.0965,0.331,1.0,40.7,4628,False,90.0,60.0,5,2.1618,0.6045,4628,0.2694,0.0261,78.7376,53.9059
755527,obv,BIN,32.23,78.94,False,73,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00048,0.1785,0.2395,0.3474,0.0,37.0,4895,False,70.0,68.0,3,0.5397,0.4919,4895,0.0,0.0,83.2356,78.9035
755527,obv,BIN,32.23,78.94,False,163,relief_self_segmentation,cheap,0.0,0.0,0,0.00015,0.1589,0.1843,0.3297,0.2868,23.9,2184,False,52.0,51.0,3,0.6559,0.4107,2184,0.0,0.0,92.4738,85.5353
755527,obv,BIN,32.23,78.94,False,167,relief_self_segmentation,cheap,0.0,0.0,0,0.00033,0.1129,0.1276,0.2722,0.0,41.9,4753,False,101.0,55.0,2,0.4614,0.4428,4753,0.0,0.0,92.0656,87.3789
755527,obv,BIN,32.23,78.94,False,238,relief_self_segmentation,cheap,0.0,0.0,0,0.00015,0.2484,0.2101,0.3172,0.1442,21.8,1850,False,85.0,53.0,5,0.5736,0.5331,1850,0.0,0.0,93.4674,89.892
755527,obv,BIN,32.23,78.94,False,241,relief_self_segmentation,cheap,0.0,0.0,0,0.00015,0.1352,0.0992,0.2841,0.0,32.6,2775,False,91.0,89.0,2,1.1139,0.4243,2775,0.0,0.0,96.9109,91.0089
755527,obv,BIN,32.23,78.94,False,261,relief_self_segmentation,cheap,0.0,0.0,0,0.00037,0.133,0.2395,0.3513,0.0655,32.4,4050,False,67.0,31.0,7,0.3199,0.4551,4050,0.0,0.0,96.1057,90.7495
755527,obv,BIN,32.23,78.94,False,269,relief_self_segmentation,cheap,0.0,0.0,0,0.00021,0.2632,0.4232,0.3611,0.0,18.6,1476,False,43.0,23.0,4,0.2005,0.5777,1476,0.0,0.0,94.9752,91.3097
755527,obv,BIN,32.23,78.94,False,271,relief_self_segmentation,cheap,0.0,0.0,0,0.00024,0.306,0.1949,0.3304,0.0,29.1,2139,False,84.0,71.0,2,0.7344,0.7094,2139,0.0,0.0,96.95,91.9225
755527,obv,BIN,32.23,78.94,False,272,relief_self_segmentation,cheap,0.0,0.0,0,0.00016,0.1375,0.1225,0.2643,0.1391,30.0,2808,False,130.0,63.0,4,0.679,0.3898,2808,0.0,0.0,98.747,91.8774
755527,obv,BIN,32.23,78.94,False,297,relief_self_segmentation,cheap,0.0,0.0,0,0.00077,0.0536,0.1236,0.3402,0.0803,65.5,15244,False,61.0,67.0,4,0.6138,0.2846,15244,0.0,0.0,96.2862,92.5172
755527,obv,BIN,32.23,78.94,False,307,relief_self_segmentation,cheap,0.0,0.0,0,0.00023,0.0904,0.0892,0.2648,0.0543,41.8,5130,False,72.0,57.0,3,0.921,0.2991,5130,0.0,0.0,98.211,94.0975
755527,obv,BIN,32.23,78.94,False,318,relief_self_segmentation,cheap,0.127,0.0,0,0.00257,0.0594,0.1988,0.3417,0.1579,94.3,31504,True,82.0,42.0,7,0.583,0.4117,31504,0.0,0.0,96.7271,93.8545
755527,obv,BIN,32.23,78.94,False,319,relief_self_segmentation,cheap,0.0,0.0,0,0.00028,0.2292,0.1935,0.2748,0.0,31.8,3127,True,92.0,69.0,2,0.8457,0.5866,3127,0.0,0.0,97.5159,94.6022
755527,obv,BIN,32.23,78.94,False,331,relief_self_segmentation,cheap,0.0,0.0,0,0.00014,0.2706,0.3165,0.351,0.0,17.4,1360,False,75.0,60.0,4,0.4699,0.569,1360,0.0,0.0,99.1193,95.7509
755527,obv,BIN,32.23,78.94,False,342,relief_self_segmentation,cheap,0.0,0.0,0,0.00049,0.0828,0.1673,0.3052,0.0,44.9,7776,False,86.0,50.0,4,0.4599,0.3227,7776,0.0,0.0,98.5596,95.5756
755527,obv,BIN,32.23,78.94,False,349,relief_self_segmentation,cheap,0.0,0.0,0,0.00026,0.1132,0.0996,0.2913,0.0,42.1,5141,False,56.0,20.0,4,0.5381,0.3477,5141,0.0,0.0,99.1409,96.5219
755527,obv,BIN,32.23,78.94,False,362,relief_self_segmentation,cheap,0.0,0.0,0,0.00034,0.5533,0.5259,0.353,0.0,21.0,1599,True,65.0,98.0,3,0.4099,0.8268,1599,0.0,0.0,100.7128,97.1556
755527,obv,BIN,32.23,78.94,False,366,relief_self_segmentation,cheap,0.0,0.0,0,0.00016,0.4118,0.3705,0.3629,0.0,17.5,1107,False,38.0,41.0,4,0.2991,0.7136,1107,0.0,0.0,100.793,97.4672
755527,obv,BIN,32.23,78.94,False,370,relief_self_segmentation,cheap,0.0,0.0,0,0.00015,0.3105,0.284,0.3098,0.0,19.3,1260,True,86.0,71.0,7,0.5964,0.5678,1260,0.0,0.0,100.4026,97.7365
755527,obv,BIN,32.23,78.94,False,371,relief_self_segmentation,cheap,0.0,0.0,0,0.00036,0.1285,0.0677,0.0,0.0,60.7,4234,True,169.0,148.0,1,0.6492,0.6213,4234,0.0,0.0,101.1088,97.9356
755527,obv,BIN,32.23,78.94,False,372,multi_object_weld,expensive,0.2043,0.0158,70,0.53701,0.0364,0.499,0.442,0.2596,860.1,2145000,True,66.0,48.0,6,0.3373,0.7799,2145000,0.0613,0.0271,96.6017,75.9197
755527,rev,BIN,32.01,78.95,False,12,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00256,0.244,0.2534,0.36,0.0,83.3,22568,False,97.0,70.0,3,0.51,0.7178,22568,0.2208,0.1264,64.0551,47.8604
755527,rev,BIN,32.01,78.95,False,18,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00247,0.1439,0.1668,0.3623,0.0,101.0,32634,False,71.0,80.0,3,0.754,0.6126,32634,0.1894,0.0851,65.7291,51.5006
755527,rev,BIN,32.01,78.95,False,48,sub_coin_noise_blob,cheap,0.04,0.0,0,0.00259,0.1786,0.2906,0.3831,0.0,78.3,24840,False,71.0,72.0,3,0.5178,0.5771,24840,0.1634,0.0115,75.8501,63.633
755527,rev,BIN,32.01,78.95,False,53,attached_artifact,cheap,0.0,0.0,0,0.00515,0.1765,0.2633,0.4039,0.0,116.0,49374,False,102.0,81.0,5,0.4711,0.6545,49374,0.1741,0.075,75.7722,60.2187
755527,rev,BIN,32.01,78.95,False,58,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00039,0.4821,0.3573,0.3511,0.0,27.5,2709,False,89.0,67.0,3,0.4434,0.815,2709,0.0,0.0,82.9715,78.887
755527,rev,BIN,32.01,78.95,False,95,relief_self_segmentation,cheap,0.0,0.0,0,0.00016,0.21,0.207,0.3417,0.0,23.0,2035,False,39.0,68.0,3,0.618,0.4839,2035,0.0,0.0,91.0369,87.0785
755527,rev,BIN,32.01,78.95,False,298,relief_self_segmentation,cheap,0.0,0.0,0,0.00026,0.0927,0.2019,0.3708,0.069,29.9,3551,False,98.0,17.0,6,0.2918,0.3579,3551,0.0,0.0,100.9753,95.2765
755527,rev,BIN,32.01,78.95,False,347,relief_self_segmentation,cheap,0.0,0.0,0,0.00024,0.0999,0.0833,0.2565,0.1814,44.1,4576,False,109.0,70.0,3,1.3451,0.3528,4576,0.0,0.0,101.4142,97.0194
755527,rev,BIN,32.01,78.95,False,484,non_circular_flan,expensive,0.1749,0.0192,49,0.35462,0.0352,0.6437,0.4938,0.5889,615.4,1892160,False,2.0,15.0,8,0.0862,0.7872,1892160,0.06,0.0157,99.9721,81.702
755527,rev,BIN,32.01,78.95,False,549,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.1361,0.2088,0.3299,0.5128,23.6,2491,False,78.0,66.0,3,0.3559,0.3548,2491,0.0,0.0,102.8677,98.8087
755527,rev,BIN,32.01,78.95,False,591,relief_self_segmentation,cheap,0.0,0.0,0,0.00021,0.2645,0.1823,0.3333,0.456,28.0,1943,False,120.0,55.0,3,0.6171,0.6412,1943,0.0,0.0,104.0078,96.8132
755527,rev,BIN,32.01,78.95,False,600,relief_self_segmentation,cheap,0.0,0.0,0,0.00014,0.1972,0.1257,0.256,0.4706,27.8,2405,False,113.0,98.0,2,1.1131,0.5457,2405,0.0,0.0,104.389,97.2128
755527,rev,BIN,32.01,78.95,False,631,relief_self_segmentation,cheap,0.0,0.0,0,0.00033,0.0583,0.0783,0.2711,0.4701,54.0,7353,False,103.0,72.0,4,1.3781,0.2942,7353,0.0,0.0,104.8761,98.0513
755528,obv,BIN,31.8,78.94,False,22,sub_coin_noise_blob,cheap,0.0143,0.0,0,0.00366,0.2476,0.2174,0.3119,0.0,107.6,33728,False,101.0,75.0,3,0.6446,0.737,33728,0.21,0.1261,63.6927,48.9017
755528,obv,BIN,31.8,78.94,False,28,sub_coin_noise_blob,cheap,0.0114,0.0,0,0.0046,0.2116,0.1825,0.3167,0.0,131.6,51910,False,93.0,55.0,5,0.4451,0.6952,51910,0.1673,0.1107,64.113,53.1376
755528,obv,BIN,31.8,78.94,False,66,sub_coin_noise_blob,cheap,0.0,0.0,0,0.0024,0.1548,0.2353,0.3685,0.0,83.8,23718,False,75.0,68.0,3,0.6404,0.5815,23718,0.1765,0.0092,76.1242,62.9382
755528,obv,BIN,31.8,78.94,False,70,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00286,0.2131,0.2549,0.3998,0.0,87.9,27594,False,49.0,80.0,3,0.7169,0.6316,27594,0.1869,0.0224,75.5982,62.0681
755528,obv,BIN,31.8,78.94,False,77,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00015,0.3001,0.2622,0.2993,0.0,19.6,1080,False,103.0,37.0,3,0.3471,0.6057,1080,0.0,0.0,84.9348,80.425
755528,obv,BIN,31.8,78.94,False,236,relief_self_segmentation,cheap,0.0,0.0,0,0.00026,0.1607,0.197,0.5161,1.0,30.4,2790,False,71.0,60.0,4,0.565,0.3983,2790,0.0018,0.0,95.4719,78.1456
755528,obv,BIN,31.8,78.94,False,380,relief_self_segmentation,cheap,0.0,0.0,0,0.00014,0.2562,0.1824,0.318,0.0,23.2,1458,False,90.0,111.0,3,0.7925,0.5807,1458,0.0,0.0,99.4432,96.9297
755528,obv,BIN,31.8,78.94,False,392,relief_self_segmentation,cheap,0.0,0.0,0,0.00029,0.1653,0.3234,0.3382,0.1209,24.8,2544,False,78.0,36.0,5,0.2631,0.4533,2544,0.0,0.0,100.0825,97.4726
755528,obv,BIN,31.8,78.94,False,407,relief_self_segmentation,cheap,0.0,0.0,0,0.00016,0.2468,0.207,0.286,0.3451,23.3,1802,False,77.0,83.0,3,0.5577,0.5285,1802,0.0,0.0,99.9756,96.0257
755528,obv,BIN,31.8,78.94,False,434,relief_self_segmentation,cheap,0.0,0.0,0,0.00024,0.1594,0.305,0.3584,0.0,23.5,2585,False,44.0,50.0,6,0.2865,0.4691,2585,0.0,0.0,100.7984,96.9818
755528,obv,BIN,31.8,78.94,False,474,non_circular_flan,expensive,0.1441,0.0297,41,0.3651,0.0848,0.7448,0.5364,0.5874,580.6,1704330,False,0.0,6.0,8,0.0656,0.8676,1704330,0.066,0.0277,100.7495,80.403
755528,obv,BIN,31.8,78.94,False,488,relief_self_segmentation,cheap,0.0,0.0,0,0.00014,0.2656,0.1658,0.2789,0.6075,24.1,1512,False,92.0,119.0,2,0.9336,0.6016,1512,0.0,0.0,103.5978,96.9353
755528,obv,BIN,31.8,78.94,False,587,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.2536,0.1717,0.3265,0.4322,26.5,1728,False,82.0,83.0,3,0.7679,0.6259,1728,0.0,0.0,104.3257,96.8481
755528,obv,BIN,31.8,78.94,False,601,relief_self_segmentation,cheap,0.0,0.0,0,0.0002,0.1168,0.1345,0.3286,0.6862,32.0,2772,False,77.0,74.0,4,0.4671,0.4307,2772,0.0,0.0,105.5841,97.4653
755528,rev,BIN,32.92,78.95,False,18,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00024,0.069,0.0376,0.3935,1.0,66.9,7840,False,79.0,103.0,3,3.3817,0.4328,7840,0.2759,0.2436,66.7188,49.3706
755528,rev,BIN,32.92,78.95,False,33,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00494,0.1998,0.2091,0.3333,0.0,127.5,47775,False,90.0,67.0,4,0.5187,0.7168,47775,0.1851,0.1051,63.8381,54.5893
755528,rev,BIN,32.92,78.95,False,75,attached_artifact,cheap,0.0,0.0,0,0.00621,0.1707,0.2575,0.4184,0.0,128.7,52668,False,93.0,66.0,4,0.4975,0.6859,52668,0.1123,0.0093,76.1512,69.5855
755528,rev,BIN,32.92,78.95,False,120,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00038,0.1883,0.2576,0.3105,0.0,32.0,4092,False,89.0,46.0,3,0.38,0.4498,4092,0.0,0.0,86.5162,83.6483
755528,rev,BIN,32.92,78.95,False,207,relief_self_segmentation,cheap,0.0,0.0,0,0.00014,0.1991,0.1578,0.2899,0.0,25.0,1708,False,91.0,76.0,2,0.4889,0.5263,1708,0.0,0.0,97.1267,92.4947
755528,rev,BIN,32.92,78.95,False,243,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.1356,0.0853,0.2416,0.0,38.3,3784,False,113.0,83.0,2,1.0019,0.4634,3784,0.0,0.0,98.7579,93.777
755528,rev,BIN,32.92,78.95,False,269,relief_self_segmentation,cheap,0.0,0.0,0,0.00023,0.1038,0.136,0.2831,0.0,33.7,3634,False,99.0,62.0,3,0.5911,0.3694,3634,0.0,0.0,99.5322,95.0987
755528,rev,BIN,32.92,78.95,False,270,relief_self_segmentation,cheap,0.0,0.0,0,0.00066,0.0542,0.1424,0.3284,0.2103,56.3,9400,True,40.0,54.0,4,0.621,0.2853,9400,0.0,0.0,98.902,94.3206
755528,rev,BIN,32.92,78.95,False,274,relief_self_segmentation,cheap,0.0,0.0,0,0.00033,0.0859,0.1869,0.3367,0.0,35.0,4480,False,90.0,59.0,4,0.6266,0.3484,4480,0.0,0.0,99.1984,94.5839
755528,rev,BIN,32.92,78.95,False,299,relief_self_segmentation,cheap,0.0,0.0,0,0.00021,0.2789,0.3177,0.3669,0.0,21.3,2058,False,75.0,41.0,4,0.3667,0.5686,2058,0.0,0.0,98.8833,95.9815
755528,rev,BIN,32.92,78.95,False,302,relief_self_segmentation,cheap,0.0,0.0,0,0.00022,0.3351,0.3498,0.3622,0.0714,20.9,1872,False,65.0,73.0,3,0.3424,0.6356,1872,0.0,0.0,99.1847,95.9482
755528,rev,BIN,32.92,78.95,False,307,relief_self_segmentation,cheap,0.0,0.0,0,0.00048,0.1525,0.1231,0.2588,0.204,52.0,6840,True,66.0,122.0,4,2.4693,0.4635,6840,0.0,0.0,99.6036,95.6609
755528,rev,BIN,32.92,78.95,False,311,relief_self_segmentation,cheap,0.0,0.0,0,0.00016,0.1186,0.118,0.2992,0.1118,30.8,3240,False,91.0,39.0,3,0.5211,0.3568,3240,0.0,0.0,100.046,95.5793
755528,rev,BIN,32.92,78.95,False,339,relief_self_segmentation,cheap,0.0,0.0,0,0.00027,0.4145,0.3359,0.3617,0.1858,23.5,1680,False,58.0,57.0,3,0.3264,0.7699,1680,0.0,0.0,100.6355,96.2377
755528,rev,BIN,32.92,78.95,False,351,relief_self_segmentation,cheap,0.0,0.0,0,0.0005,0.1277,0.1161,0.2616,0.0855,54.4,7749,False,101.0,77.0,4,0.777,0.4504,7749,0.0,0.0,100.3164,96.7534
755528,rev,BIN,32.92,78.95,False,355,relief_self_segmentation,cheap,0.0,0.0,0,0.00024,0.1962,0.2694,0.3385,0.0,24.9,2166,False,57.0,67.0,6,0.4527,0.5029,2166,0.0,0.0,100.7562,95.9482
755528,rev,BIN,32.92,78.95,False,356,relief_self_segmentation,cheap,0.0,0.0,0,0.00027,0.2122,0.3087,0.3533,0.1032,24.5,2296,False,40.0,43.0,5,0.3835,0.5197,2296,0.0,0.0,100.2212,95.7162
755528,rev,BIN,32.92,78.95,False,368,relief_self_segmentation,cheap,0.0,0.0,0,0.00026,0.2375,0.1838,0.3493,0.0,31.4,3182,False,68.0,57.0,4,0.5462,0.5611,3182,0.0,0.0,101.1182,97.2568
755528,rev,BIN,32.92,78.95,False,371,relief_self_segmentation,cheap,0.0,0.0,0,0.00041,0.0657,0.0579,0.2514,0.0171,69.6,9240,True,144.0,64.0,3,1.7104,0.3238,9240,0.0,0.0,102.0265,97.4632
755528,rev,BIN,32.92,78.95,False,373,relief_self_segmentation,cheap,0.0,0.0,0,0.00021,0.1266,0.1536,0.3066,0.0795,30.9,3358,False,73.0,49.0,6,0.7588,0.3657,3358,0.0,0.0,101.9964,97.2235
755528,rev,BIN,32.92,78.95,False,384,relief_self_segmentation,cheap,0.0,0.0,0,0.00021,0.1644,0.1259,0.255,0.4076,33.6,2560,False,121.0,33.0,3,0.5752,0.4866,2560,0.0,0.0,102.0095,97.7228
755528,rev,BIN,32.92,78.95,False,408,relief_self_segmentation,cheap,0.0,0.0,0,0.00015,0.1856,0.1696,0.3008,0.0,24.5,1920,False,87.0,62.0,4,0.5084,0.4494,1920,0.0,0.0,100.0574,96.9767
755528,rev,BIN,32.92,78.95,False,433,relief_self_segmentation,cheap,0.0,0.0,0,0.00014,0.1288,0.1637,0.3191,0.0,24.4,2703,False,99.0,40.0,3,0.4589,0.2881,2703,0.0,0.0,101.6728,97.8493
755528,rev,BIN,32.92,78.95,False,448,relief_self_segmentation,cheap,0.0,0.0,0,0.0002,0.1277,0.0942,0.2628,0.0,38.5,4335,False,133.0,57.0,2,1.356,0.3686,4335,0.0,0.0,101.8861,97.7627
755528,rev,BIN,32.92,78.95,False,450,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.1447,0.1296,0.2822,0.0,29.9,2952,False,102.0,72.0,2,0.5243,0.4089,2952,0.0,0.0,102.22,98.6226
755528,rev,BIN,32.92,78.95,False,458,relief_self_segmentation,cheap,0.086,0.0,0,0.00206,0.0407,0.1409,0.348,0.1857,100.3,27783,True,59.0,47.0,5,0.5154,0.3258,27783,0.0,0.0,101.0414,97.6043
755528,rev,BIN,32.92,78.95,False,468,relief_self_segmentation,cheap,0.0,0.0,0,0.00068,0.0701,0.1086,0.2791,0.0278,65.5,14155,False,74.0,83.0,3,0.556,0.2921,14155,0.0,0.0,101.2894,98.1639
755528,rev,BIN,32.92,78.95,False,472,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.1254,0.0934,0.2679,0.0,35.7,4200,False,131.0,48.0,3,0.805,0.3319,4200,0.0,0.0,101.6937,97.9082
755528,rev,BIN,32.92,78.95,False,474,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.1894,0.1188,0.264,0.0,30.9,2590,False,100.0,58.0,4,0.869,0.4958,2590,0.0,0.0,103.0095,98.2626
755528,rev,BIN,32.92,78.95,False,476,relief_self_segmentation,cheap,0.0,0.0,0,0.00076,0.067,0.1025,0.2854,0.0,71.5,16905,False,85.0,57.0,5,0.7053,0.2726,16905,0.0,0.0,101.0128,98.0306
755528,rev,BIN,32.92,78.95,False,479,relief_self_segmentation,cheap,0.0,0.0,0,0.00026,0.1411,0.1406,0.2845,0.0,35.9,3910,False,81.0,78.0,4,1.0491,0.4376,3910,0.0,0.0,101.1654,98.5121
755528,rev,BIN,32.92,78.95,False,483,relief_self_segmentation,cheap,0.0,0.0,0,0.00016,0.1421,0.0995,0.3155,0.0,33.0,2964,False,73.0,74.0,2,1.115,0.4034,2964,0.0,0.0,103.5588,98.1128
755528,rev,BIN,32.92,78.95,False,489,non_circular_flan,expensive,0.1021,0.0123,39,0.46285,0.046,0.6494,0.46,0.2655,700.1,2103000,False,0.0,9.0,8,0.074,0.7952,2103000,0.0791,0.0374,94.1934,75.3472
755528,rev,BIN,32.92,78.95,False,490,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.2022,0.3091,0.35,0.0,19.7,1440,True,62.0,72.0,5,0.4219,0.5382,1440,0.0,0.0,101.8442,98.0397
755528,rev,BIN,32.92,78.95,False,492,relief_self_segmentation,cheap,0.2826,0.0,0,0.00031,0.5742,0.4878,0.3531,0.3458,21.0,1440,True,54.0,102.0,5,0.449,0.8511,1440,0.0,0.0,101.3045,97.2165
755528,rev,BIN,32.92,78.95,False,494,relief_self_segmentation,cheap,0.0,0.0,0,0.00073,0.1426,0.1803,0.3426,0.109,52.8,7440,False,57.0,73.0,3,0.7099,0.5264,7440,0.0,0.0,101.0599,98.1743
755528,rev,BIN,32.92,78.95,False,496,relief_self_segmentation,cheap,0.0,0.0,0,0.00051,0.0893,0.1194,0.3283,0.1472,54.0,9120,False,74.0,88.0,3,0.8394,0.3667,9120,0.0,0.0,101.751,98.0736
755528,rev,BIN,32.92,78.95,False,498,relief_self_segmentation,cheap,0.0,0.0,0,0.00033,0.155,0.2157,0.3003,0.0,32.5,4712,False,101.0,35.0,3,0.4873,0.3876,4712,0.0,0.0,101.6174,97.9435
755528,rev,BIN,32.92,78.95,False,499,relief_self_segmentation,cheap,0.0726,0.0,0,0.00114,0.0942,0.114,0.3282,0.1921,83.1,17114,False,104.0,78.0,4,0.7578,0.4038,17114,0.0,0.0,101.4854,98.215
755528,rev,BIN,32.92,78.95,False,504,relief_self_segmentation,cheap,0.0,0.0,0,0.0006,0.0899,0.1404,0.3033,0.0595,54.1,7493,False,80.0,112.0,2,0.9318,0.3932,7493,0.0,0.0,101.1801,97.7898
755528,rev,BIN,32.92,78.95,False,510,relief_self_segmentation,cheap,0.0,0.0,0,0.00039,0.1366,0.1992,0.3357,0.0,36.8,3872,True,29.0,62.0,3,0.5805,0.465,3872,0.0,0.0,101.2082,98.1515
755528,rev,BIN,32.92,78.95,False,513,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.1228,0.0722,0.239,0.092,40.9,3298,True,71.0,102.0,3,2.735,0.4286,3298,0.0,0.0,103.2768,98.4636
755528,rev,BIN,32.92,78.95,False,516,relief_self_segmentation,cheap,0.0,0.0,0,0.0002,0.123,0.1226,0.3063,0.1029,33.9,2808,True,90.0,106.0,2,1.5253,0.3632,2808,0.0,0.0,102.6086,97.464
755528,rev,BIN,32.92,78.95,False,517,relief_self_segmentation,cheap,0.0,0.0,0,0.0002,0.4442,0.3408,0.333,0.0,20.1,1029,True,114.0,109.0,3,0.4706,0.7901,1029,0.0,0.0,101.2661,97.538
755528,rev,BIN,32.92,78.95,False,518,relief_self_segmentation,cheap,0.0,0.0,0,0.00083,0.0738,0.082,0.2496,0.1752,83.5,11426,True,127.0,89.0,2,1.0,0.3573,11426,0.0,0.0,101.3719,98.0272
755528,rev,BIN,32.92,78.95,False,519,relief_self_segmentation,cheap,0.0,0.0,0,0.00164,0.0558,0.1112,0.2584,0.121,100.8,19908,True,93.0,119.0,2,1.2088,0.4297,19908,0.0,0.0,100.7123,97.5703
755528,rev,BIN,32.92,78.95,False,524,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.2569,0.1329,0.0,0.0894,29.5,1296,True,165.0,150.0,1,0.6142,0.7809,1296,0.0,0.0,102.4977,97.5383
755528,rev,BIN,32.92,78.95,False,527,relief_self_segmentation,cheap,0.0,0.0,0,0.00044,0.1466,0.197,0.3359,0.0,39.2,4185,True,65.0,63.0,3,0.5758,0.4823,4185,0.0,0.0,101.6187,97.7169
755528,rev,BIN,32.92,78.95,False,528,relief_self_segmentation,cheap,0.0,0.0,0,0.00039,0.1305,0.1914,0.3117,0.0,37.4,5226,True,93.0,44.0,4,0.7458,0.3555,5226,0.0,0.0,100.9344,97.9596
755529,obv,BIN,28.89,78.94,False,11,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00247,0.2619,0.2771,0.3722,0.0,78.3,21780,False,90.0,70.0,3,0.4771,0.735,21780,0.2529,0.1359,64.1105,44.5911
755529,obv,BIN,28.89,78.94,False,12,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00116,0.1465,0.1646,0.3564,0.0,69.5,16171,False,59.0,44.0,5,0.6313,0.5436,16171,0.1772,0.0989,66.1185,49.8257
755529,obv,BIN,28.89,78.94,False,28,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00204,0.2838,0.3827,0.3871,0.0,60.5,15290,False,47.0,78.0,3,0.3512,0.6987,15290,0.111,0.0001,74.8735,63.7761
755529,rev,BIN,30.59,78.95,False,42,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00053,0.172,0.1972,0.4233,1.0,43.1,6693,False,89.0,80.0,4,0.967,0.4488,6693,0.0,0.0,123.5692,98.2002
755530,obv,BIN,31.63,78.94,False,21,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00108,0.1549,0.1458,0.3483,0.0,71.3,15429,False,77.0,78.0,3,0.9068,0.5924,15429,0.2114,0.0916,64.3384,50.1536
755530,obv,BIN,31.63,78.94,False,22,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00223,0.2378,0.2287,0.3631,0.0,81.9,20886,False,82.0,72.0,3,0.6721,0.6863,20886,0.1861,0.1017,64.0167,49.8386
755530,obv,BIN,31.63,78.94,False,37,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00213,0.294,0.3271,0.3669,0.0,66.8,17343,False,79.0,94.0,2,0.5076,0.6753,17343,0.1998,0.0207,74.353,59.761
755530,obv,BIN,31.63,78.94,False,42,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00342,0.1972,0.2542,0.3434,0.0,96.2,31641,False,83.0,71.0,3,0.5502,0.7103,31641,0.2529,0.0469,75.215,55.8669
